position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,fen
4hP4UqNB_ply_32,4hP4UqNB,32,17,white,Shreeyansh0708,Guru-12345,1244,1240,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4hP4UqNB_ply_32.png,b3d5,Bd5,r1b2rk1/1p3ppp/p1np1q2/4p3/8/PB1PQN1P/1PP2PP1/R2R2K1 w - - 3 17
4hP4UqNB_ply_40,4hP4UqNB,40,21,white,Shreeyansh0708,Guru-12345,1244,1240,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4hP4UqNB_ply_40.png,d3d4,d4,r1r3k1/5pp1/p1ppbq1p/4p3/8/P2PQN1P/1PP2PP1/R2R2K1 w - - 0 21
5NtMrs6m_ply_54,5NtMrs6m,54,28,white,edu017-ke,VLAD339,1725,1696,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_54.png,b4b3,Qb3,1kr4r/1bbq1p2/6n1/p1Bpp3/1Q6/4P2P/P1RN1PP1/1K5R w - - 0 28
EaxPgpbL_ply_45,EaxPgpbL,45,23,black,adwaithspillai,yerack,1157,911,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_45.png,c8a6,Ba6,r1b5/p6p/2p1pkp1/1p1p1p2/3P1P2/P2P4/1P1N2PP/R3R1K1 b - - 0 23
IECZqCHk_ply_20,IECZqCHk,20,11,white,Marco_Diaz,duwirstverlieren,1634,1599,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IECZqCHk_ply_20.png,d1d3,Qd3,rn1qkb1r/p5p1/2pp1n1p/1p2p2b/4P3/P1N2N1P/BPP2PP1/R1BQ1RK1 w kq - 0 11
KkAWuXpl_ply_33,KkAWuXpl,33,17,black,Tibilu69,sebxs_JM,1770,1779,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KkAWuXpl_ply_33.png,b7b5,b5,r3kb1r/1pq2pp1/2n1p1p1/p1p1P3/3p1BP1/P2P3P/KPPQ1PB1/3R3R b kq - 2 17
LNpy10TS_ply_35,LNpy10TS,35,18,black,Mrjoeyg,dumau,2488,2392,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/LNpy10TS_ply_35.png,e7d5,Nd5,1k1r1b1r/1bq1np2/pNp1p1p1/P3P2p/1p3P2/2PBB2P/1P2Q1P1/R4RK1 b - - 0 18
NMpl1Q91_ply_31,NMpl1Q91,31,16,black,greengrass888,KyleWebb,1095,1068,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_31.png,d6e7,Qe7,r3r1k1/2p2pp1/1pbqp2p/p2p4/3PnP2/2P1PN1N/PP4PP/R3QRK1 b - - 5 16
OFUgj2iX_ply_31,OFUgj2iX,31,16,black,renitravi,Mind-Fork,1178,1165,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_31.png,d7d6,d6,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B5/2P2N2/P1P1Q1P1/R1B2R1K b kq - 0 16
QBp2KjS5_ply_20,QBp2KjS5,20,11,white,tekgoldenyattim,Rubensrlux,2169,2078,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QBp2KjS5_ply_20.png,f3g2,Bg2,r1b1kb1r/1pqp1pp1/p1n1p3/4n1Bp/3NP3/2N2BP1/PPP2P1P/R2Q1RK1 w kq - 1 11
TZMvlJ3H_ply_29,TZMvlJ3H,29,15,black,UknownG0d,oniuka,1661,1724,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TZMvlJ3H_ply_29.png,c6c5,c5,2rq1rk1/p2nppbp/2pp2p1/8/2PP4/2N1B2P/PP2QPP1/3R1RK1 b - - 5 15
V6hR1cp3_ply_45,V6hR1cp3,45,23,black,Nimzo-Kenyan,T63006337,1968,1923,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_45.png,e7d6,Bd6,r4rk1/ppp1b1pp/4qp2/8/3PPQN1/1PP3P1/P6P/R3R1K1 b - - 1 23
V6hR1cp3_ply_50,V6hR1cp3,50,26,white,Nimzo-Kenyan,T63006337,1968,1923,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_50.png,a1e1,Rae1,r4rk1/ppp1bqpp/5p2/8/3PP1N1/1PP2QP1/P6P/R4RK1 w - - 6 26
VkkkaCH1_ply_22,VkkkaCH1,22,12,white,JoeJamma,Alokkittu,1972,2008,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/VkkkaCH1_ply_22.png,f4f5,f5,2kr2nr/pppq2pp/3bbp2/3p4/1n1PpPPB/4P2B/PPPN2QP/RN2K2R w KQ - 7 12
VkkkaCH1_ply_24,VkkkaCH1,24,13,white,JoeJamma,Alokkittu,1972,2008,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/VkkkaCH1_ply_24.png,b1a3,Na3,2kr2nr/pppq1bpp/3b1p2/3p1P2/1n1Pp1PB/4P2B/PPPN2QP/RN2K2R w KQ - 1 13
XihfAk9F_ply_24,XihfAk9F,24,13,white,FDSV,ZucaVictor,2025,1888,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_24.png,g1f3,Nf3,3rk2r/ppq2ppp/2n5/5b2/2P1n3/P1P5/3BPPPP/R2QKBNR w KQk - 1 13
XihfAk9F_ply_47,XihfAk9F,47,24,black,FDSV,ZucaVictor,2025,1888,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_47.png,h7h6,h6,6k1/ppq2ppp/2n5/8/2P5/P3PN2/4KPPP/3Q4 b - - 0 24
cg6KIugn_ply_39,cg6KIugn,39,20,black,vtornir,Davin_Chess1,1786,1785,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_39.png,e4d2,Nxd2,r4rk1/p3n1pp/B1p1p3/q2pPp2/P2PnP2/2P5/3BQ1PP/R4RK1 b - - 2 20
cokPKWIL_ply_31,cokPKWIL,31,16,black,hamidzafarkhan,troutranger,1749,1742,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_31.png,f6f5,f5,r3k1nr/1b1p2pp/pp2pp2/2p5/B3P3/3PB3/PPP2Nq1/R2QK2R b KQkq - 3 16
iisMHDxb_ply_24,iisMHDxb,24,13,white,Querubins,RandolfKarter,1624,1590,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_24.png,e1g1,O-O,r2qkb1r/5pp1/p1np3p/1ppN1P2/5Q2/8/PPP2PPP/R1B1K2R w KQkq - 1 13
j83hSepE_ply_55,j83hSepE,55,28,black,blackmeta,SrPinguin,1600,1688,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j83hSepE_ply_55.png,h8e8,Rhe8,2r4r/1p4p1/p2k4/P2pp1n1/1P4P1/2P2P2/3N2P1/2R1R1K1 b - - 6 28
j8z7XEws_ply_39,j8z7XEws,39,20,black,JuanRapport,EnmanuelValdez2006,2085,2363,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j8z7XEws_ply_39.png,d7f5,Qf5,r4rk1/pp1q3p/2p5/3pP1p1/1P2p3/P5P1/2Q1PP1P/3R1RK1 b - - 1 20
kEI48UY8_ply_21,kEI48UY8,21,11,black,javrey,ammar3166,1530,1525,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_21.png,e5e4,e4,r3k2r/ppp1n1pp/2nq1p2/3pp2N/3P4/3QP3/PPP2PPP/RN2K2R b KQkq - 1 11
kEI48UY8_ply_22,kEI48UY8,22,12,white,javrey,ammar3166,1530,1525,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_22.png,d3e2,Qe2,r3k2r/ppp1n1pp/2nq1p2/3p3N/3Pp3/3QP3/PPP2PPP/RN2K2R w KQkq - 0 12
rB9nsFce_ply_23,rB9nsFce,23,12,black,Derrikf3,jasskol,1306,1413,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rB9nsFce_ply_23.png,b5b4,b4,q3kbnr/2pb2pp/p4p2/1p2p3/3P3B/2N1PN2/PPP2PPP/R2QK2R b KQk - 1 12
rB9nsFce_ply_42,rB9nsFce,42,22,white,Derrikf3,jasskol,1306,1413,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rB9nsFce_ply_42.png,a1d1,Rad1,6k1/2prb1pp/Q7/3q3n/1p6/4PPB1/PPP3PP/R4RK1 w - - 1 22
rPff1hDs_ply_39,rPff1hDs,39,20,black,GLAUBER_chess13,r9361809,1216,1341,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rPff1hDs_ply_39.png,f8d8,Rxd8,3Q1rk1/p4ppp/4b3/4P1b1/2p5/2P4P/P3BPP1/R4RK1 b - - 0 20
v1ofntdB_ply_34,v1ofntdB,34,18,white,MSJ_98,xeqtr85,2009,2021,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_34.png,b3c3,Qc3,r4rk1/pp1qbppp/4p3/3p4/8/1Q2PN2/PP1B1PPP/2R2RK1 w - - 2 18
yMmTCp4q_ply_22,yMmTCp4q,22,12,white,HeleneLouise,fantastic_mask,1102,860,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/yMmTCp4q_ply_22.png,f5d4,Nd4,r1b1k2r/ppp2ppp/3p4/2bpqN2/8/2P1BQ2/PP3PPP/RN2K2R w KQkq - 0 12
168VjK8g_ply_37,168VjK8g,37,19,black,AbdlGayed,castles_wrong,1485,1490,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_37.png,g8h8,Kh8,r4rk1/p1p3bp/1p4p1/3qpp2/4n3/P6Q/1P2BPPP/R1B2RK1 b - - 1 19
1maOz6rR_ply_33,1maOz6rR,33,17,black,Zagrapa,Babar97,2287,2292,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1maOz6rR_ply_33.png,f5d3,Bd3,2r2rk1/p1B1ppbp/1p4p1/1B1p1b1n/Q1NP2P1/2P1PP2/PP5P/R4RK1 b - - 0 17
26gJfeNj_ply_35,26gJfeNj,35,18,black,DoncaBrown,levoncho1999,1490,1434,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/26gJfeNj_ply_35.png,d6e5,dxe5,1nk2r1r/pbpqn1b1/1p1pp3/PP2PpN1/2NP3p/2P4P/2B1QPP1/R1B2RK1 b - - 0 18
3aAGFWpD_ply_45,3aAGFWpD,45,23,black,ilgam0385,CounterZwisch,1561,1587,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/3aAGFWpD_ply_45.png,e5c6,Nc6,4rk2/1p2rppp/p7/2p1nb2/4N3/1P3P2/PRB3PP/4RK2 b - - 0 23
4XFz8QWx_ply_43,4XFz8QWx,43,22,black,raziel_duck,bobbym7ch,1804,1793,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_43.png,e5d4,Bd4+,1r2q1k1/p1n1p3/6p1/2pPb3/1pP1B3/7P/PP4Q1/R1B3K1 b - - 1 22
4hP4UqNB_ply_31,4hP4UqNB,31,16,black,Shreeyansh0708,Guru-12345,1244,1240,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4hP4UqNB_ply_31.png,d8f6,Qf6,r1bq1rk1/1p3ppp/p1np4/4p3/8/PB1PQN1P/1PP2PP1/R2R2K1 b - - 2 16
78cIwkOb_ply_28,78cIwkOb,28,15,white,ConradShrekChungus,pawngod,1252,1355,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_28.png,c2c4,c4,rnb2rk1/pp3ppp/2p2q2/3p4/5P2/PP1BPQ2/2PN2PP/R4RK1 w - - 0 15
7DOMDObe_ply_18,7DOMDObe,18,10,white,Gervasiodomingos,xaver34,1742,1786,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_18.png,f1e1,Re1,rn1qk2r/pp2bppb/2p2n1p/3p4/8/2NPBNP1/PPP2PBP/R2Q1RK1 w kq - 2 10
7czlfwXV_ply_31,7czlfwXV,31,16,black,B3nJ,mocychess,1813,1825,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7czlfwXV_ply_31.png,g7g6,g6,r2q1rk1/pp3ppp/2pb4/3pnb1P/8/NP2P1P1/PB1PQ1BK/R4R2 b - - 2 16
7oSDtcIL_ply_22,7oSDtcIL,22,12,white,hasl3r,Russakkasparov44,1777,1733,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7oSDtcIL_ply_22.png,e1g1,O-O,r1bq1rk1/1ppp1pbp/p1n3p1/8/B3P3/2N2Q2/PPP2PPP/R1B1K2R w KQ - 1 12
8aqmu3Cg_ply_51,8aqmu3Cg,51,26,black,RamoTX,Aaron2007cc,2073,2074,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/8aqmu3Cg_ply_51.png,g6h4,Nh4,3r1r1k/p1b2p2/5pn1/3p4/3P2N1/2P4P/P2B1P2/R4RK1 b - - 1 26
EaxPgpbL_ply_42,EaxPgpbL,42,22,white,adwaithspillai,yerack,1157,911,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/EaxPgpbL_ply_42.png,a2a3,a3,r1b5/p6p/2p1pkp1/1p1p1p2/1n1P1P2/3B4/PPPN2PP/R3R1K1 w - - 3 22
FaVGVd6v_ply_27,FaVGVd6v,27,14,black,MegnaaKannan,Yogan17,647,400,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_27.png,c8d7,Bd7,r1bkn2r/1pp2ppp/p6n/3pP1N1/4P3/1RP5/PQP2PPP/4KB1R b K - 0 14
FaVGVd6v_ply_58,FaVGVd6v,58,30,white,MegnaaKannan,Yogan17,647,400,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/FaVGVd6v_ply_58.png,b3b4,Rb4,3kr3/rppbn3/p5p1/5PN1/8/1RP3P1/PQP4P/4K2R w K - 0 30
H4EeXM1c_ply_48,H4EeXM1c,48,25,white,disciplina1985,tuubuu8888,2105,2112,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/H4EeXM1c_ply_48.png,d7a4,Ba4,3r2k1/p2B1p1p/1p2p1p1/2p1q3/2P5/7P/PPQ2PP1/3R2K1 w - - 0 25
IECZqCHk_ply_22,IECZqCHk,22,12,white,Marco_Diaz,duwirstverlieren,1634,1599,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IECZqCHk_ply_22.png,d3e3,Qe3,rn2kb1r/p3q1p1/2pp1n1p/1p2p2b/4P3/P1NQ1N1P/BPP2PP1/R1B2RK1 w kq - 2 12
IshC5SvL_ply_41,IshC5SvL,41,21,black,Arabosi,jdjdjdjdja,1350,1340,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IshC5SvL_ply_41.png,h8g8,Rg8+,2kr1b1r/p6p/q3p3/2p1p3/3pQ2P/1R1P1P2/2PB1P2/5RK1 b - - 0 21
JiHRu87M_ply_23,JiHRu87M,23,12,black,abel_zweistein,Rarcc,2050,2040,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/JiHRu87M_ply_23.png,f8e8,Re8+,r2q1r1k/pppn1pp1/3b1n2/3p2B1/3P4/2PB1P1P/PPQ2P2/RN2K2R b KQ - 2 12
KT3Ooz7O_ply_31,KT3Ooz7O,31,16,black,xadrezfino,alwaysmakeaplan,1970,2033,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KT3Ooz7O_ply_31.png,c5e6,Ne6,r3k2r/1p1n1ppp/1pp5/2n5/1PB1P3/5N2/P1P2PPP/R3R1K1 b kq - 0 16
KkAWuXpl_ply_45,KkAWuXpl,45,23,black,Tibilu69,sebxs_JM,1770,1779,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KkAWuXpl_ply_45.png,h8b8,Rhb8,r6r/3kbpp1/4p1p1/p1p1P1P1/qpPp3P/P2P2B1/KP1Q1P2/1R5R b - - 2 23
PDKy7kxf_ply_46,PDKy7kxf,46,24,white,GotItGood,Stebelkar,1845,1828,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/PDKy7kxf_ply_46.png,h1h4,Rh4,1k5r/p2n4/1rpp4/Qp2q2p/3pP3/1B1P1P2/PPP2P2/1K4RR w - - 6 24
TR3LdU0X_ply_44,TR3LdU0X,44,23,white,mariannamartinez,TheJakosa,1217,1035,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_44.png,,,5rk1/p5p1/5r1p/2p2n2/3pp3/3P1PB1/PPP3PP/R3R1K1 w - - 0 23
TZMvlJ3H_ply_39,TZMvlJ3H,39,20,black,UknownG0d,oniuka,1661,1724,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TZMvlJ3H_ply_39.png,b8b3,Rb3,1r3rk1/p2nppbp/3p2p1/q1pP4/2P1NP2/P3B2P/1P2Q1P1/1R3RK1 b - - 2 20
VkkkaCH1_ply_21,VkkkaCH1,21,11,black,JoeJamma,Alokkittu,1972,2008,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/VkkkaCH1_ply_21.png,c6b4,Nb4,2kr2nr/pppq2pp/2nbbp2/3p4/3PpPPB/4P2B/PPPN2QP/RN2K2R b KQ - 6 11
eFTG0E89_ply_23,eFTG0E89,23,12,black,RandomKid1,twila,1153,1226,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_23.png,e7f6,Bf6,r3k2r/pppqbppp/4p3/4n3/4P3/2N3Q1/PPPP2PP/R1B2RK1 b kq - 5 12
eFTG0E89_ply_45,eFTG0E89,45,23,black,RandomKid1,twila,1153,1226,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_45.png,d8f8,Rdf8,1k1r4/ppp3Qp/8/8/4Pr2/2P4P/PP1P2PK/R1B2q2 b - - 0 23
h9Pz2Xue_ply_19,h9Pz2Xue,19,10,black,CHANCAYROMERO,ViolettaRamirezs,901,779,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/h9Pz2Xue_ply_19.png,c4e6,Qe6,rnb3k1/pppp2pp/8/2b5/2q1P1Q1/2NP4/PPP2PPP/R1B2RK1 b - - 0 10
j83hSepE_ply_48,j83hSepE,48,25,white,blackmeta,SrPinguin,1600,1688,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j83hSepE_ply_48.png,f2f3,f3,r6r/1pk3p1/p7/P2pp1n1/1P4P1/2P5/3N1PP1/R4RK1 w - - 0 25
j83hSepE_ply_57,j83hSepE,57,29,black,blackmeta,SrPinguin,1600,1688,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j83hSepE_ply_57.png,e5e4,e4,2r1r3/1p4p1/p2k4/P2pp1n1/1P4P1/1NP2P2/6P1/2R1R1K1 b - - 8 29
jZz3HX4t_ply_43,jZz3HX4t,43,22,black,Youthman84,alfasacrificador,1529,1742,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jZz3HX4t_ply_43.png,h6h5,h5,1k1r3r/ppp1q1b1/2p4p/4P3/2PP4/1P3Q2/PB3PPP/R3R1K1 b - - 0 22
jZz3HX4t_ply_58,jZz3HX4t,58,30,white,Youthman84,alfasacrificador,1529,1742,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jZz3HX4t_ply_58.png,e4e3,Re3,1k3r2/ppp3b1/2P5/4P2p/2P1R3/1PB2P2/P1r3PP/R5K1 w - - 3 30
jk5AweNR_ply_36,jk5AweNR,36,19,white,Nightmanager1980,Gersom111,2068,2122,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jk5AweNR_ply_36.png,d3d4,d4,r3kb2/1p1b1pp1/pq2p1p1/2p5/4N1P1/2PP2B1/PP3P1P/R2Q1RK1 w q - 0 19
pa0jXXLk_ply_46,pa0jXXLk,46,24,white,Slayerking03,Winnie1the1Pooh,2828,2791,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/pa0jXXLk_ply_46.png,b1d1,Rbd1,r3r1k1/5pp1/p1qp1n1p/1pb5/P1p1P3/1n3PB1/1PQ1BNPP/1R3R1K w - - 0 24
smsBfSdW_ply_25,smsBfSdW,25,13,black,zentiger,mkant6572,1134,1183,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/smsBfSdW_ply_25.png,b8c6,Nc6,rn1q1rk1/5pbp/p3p1p1/3p1b2/N2Pn3/3BPN1P/PP3PP1/R1BQR1K1 b - - 1 13
tNNQEMVj_ply_26,tNNQEMVj,26,14,white,blueminute,Dalfaro13,1021,1074,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_26.png,a1b1,Rb1,r2qk2r/p6p/2n1bn2/2Pp1pp1/2p1p3/2N1P3/P1P1BPPP/R1BQ1RK1 w kq - 1 14
tNNQEMVj_ply_27,tNNQEMVj,27,14,black,blueminute,Dalfaro13,1021,1074,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_27.png,a8b8,Rb8,r2qk2r/p6p/2n1bn2/2Pp1pp1/2p1p3/2N1P3/P1P1BPPP/1RBQ1RK1 b kq - 2 14
vJZwINTd_ply_35,vJZwINTd,35,18,black,PauloGarciaR,bagirzd,1429,1462,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_35.png,d8d7,Qd7,r2q1r2/ppp3pk/5p2/2P2N2/1n4QB/8/P4PPP/R4bK1 b - - 1 18
veVp8V7Y_ply_55,veVp8V7Y,55,28,black,bato75,khaled_earida,1846,1859,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/veVp8V7Y_ply_55.png,c4b2,Nb2,3r2k1/p4p1p/2p2qp1/1pp1pN2/2n1P1R1/1PP2BP1/P2r1PK1/1R6 b - - 0 28
xvIm2G9T_ply_44,xvIm2G9T,44,23,white,mapleunix,jerradinho,2077,2041,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/xvIm2G9T_ply_44.png,c4c5,c5,4r1k1/1p4pp/1p3p2/8/r1PP1P2/8/P5PP/R1R3K1 w - - 3 23
