position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,budget_count,best_move_path,best_move_switch_count,unique_best_move_count,best_score_min_cp,best_score_max_cp,best_score_mean_cp,best_score_range_cp,adjacent_top3_overlap_min,adjacent_top3_overlap_mean,adjacent_top5_overlap_min,adjacent_top5_overlap_mean,best_pv_prefix_min_plies,best_pv_prefix_mean_plies,actual_move_present_budget_count,actual_move_rank_min,actual_move_rank_max,actual_move_rank_mean,actual_move_rank_range,actual_move_rank_path
hi4UI0KC_ply_22,hi4UI0KC,22,12,white,defun1,ChessRookie2026,1267,1307,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_22.png,c2c3,c3,6,50ms:c3 | 200ms:c3 | 1000ms:c3 | 5000ms:c3 | 15000ms:c3 | 60000ms:c3,0,1,-198,-130,-170,68,0.5,0.7,0.6667,0.7333,1,2.4,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
hi4UI0KC_ply_23,hi4UI0KC,23,12,black,defun1,ChessRookie2026,1267,1307,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_23.png,e6e5,e5,6,50ms:e5 | 200ms:e5 | 1000ms:e5 | 5000ms:e5 | 15000ms:e5 | 60000ms:e5,0,1,165,207,188.5,42,0.5,0.9,0.25,0.4405,1,3.8,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
hi4UI0KC_ply_24,hi4UI0KC,24,13,white,defun1,ChessRookie2026,1267,1307,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_24.png,a3a4,a4,6,50ms:dxe5 | 200ms:dxe5 | 1000ms:Nxe5 | 5000ms:Nxe5 | 15000ms:dxe5 | 60000ms:Nxe5,3,2,-201,-140,-177,61,0.5,0.8,0.6667,0.7333,0,1.4,6,3,5,3.8333,2,50ms:4 | 200ms:4 | 1000ms:5 | 5000ms:4 | 15000ms:3 | 60000ms:3
hi4UI0KC_ply_26,hi4UI0KC,26,14,white,defun1,ChessRookie2026,1267,1307,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_26.png,e3d4,exd4,6,50ms:Nbxd4 | 200ms:Nbxd4 | 1000ms:exd4 | 5000ms:Nfxd4 | 15000ms:exd4 | 60000ms:exd4,3,3,-263,-145,-219.1667,118,1.0,1.0,0.6667,0.8,0,1.2,6,1,2,1.5,1,50ms:2 | 200ms:2 | 1000ms:1 | 5000ms:2 | 15000ms:1 | 60000ms:1
hi4UI0KC_ply_30,hi4UI0KC,30,16,white,defun1,ChessRookie2026,1267,1307,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_30.png,e1c1,O-O-O,6,50ms:O-O | 200ms:O-O | 1000ms:O-O | 5000ms:O-O | 15000ms:O-O | 60000ms:O-O,0,1,-168,-136,-144,32,0.5,0.7,0.6667,0.8,1,2.4,6,4,6,4.6667,2,50ms:6 | 200ms:5 | 1000ms:5 | 5000ms:4 | 15000ms:4 | 60000ms:4
hi4UI0KC_ply_31,hi4UI0KC,31,16,black,defun1,ChessRookie2026,1267,1307,52,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_31.png,g4f3,Bxf3,6,50ms:Nd8 | 200ms:Bb6 | 1000ms:Bb6 | 5000ms:Bb6 | 15000ms:Bb6 | 60000ms:Bb6,1,2,282,321,301.8333,39,0.5,0.9,0.4286,0.6857,0,2.6,5,3,7,5.2,4,50ms:3 | 200ms:>10 | 1000ms:5 | 5000ms:5 | 15000ms:6 | 60000ms:7
hi4UI0KC_ply_33,hi4UI0KC,33,17,black,defun1,ChessRookie2026,1267,1307,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_33.png,c6d8,Nd8,6,50ms:Ne7 | 200ms:Ne7 | 1000ms:Ne7 | 5000ms:Ne7 | 15000ms:Ne7 | 60000ms:Ne7,0,1,244,259,252.3333,15,0.5,0.6,0.4286,0.819,1,1.8,5,2,5,3.2,3,50ms:>10 | 200ms:2 | 1000ms:2 | 5000ms:3 | 15000ms:4 | 60000ms:5
hi4UI0KC_ply_36,hi4UI0KC,36,19,white,defun1,ChessRookie2026,1267,1307,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_36.png,b5c7,Nc7,6,50ms:Rhe1 | 200ms:Rhe1 | 1000ms:Rhe1 | 5000ms:Rhe1 | 15000ms:Rhe1 | 60000ms:Rhe1,0,1,-351,-288,-326.3333,63,0.5,0.6,0.6667,0.7333,2,5.2,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
hi4UI0KC_ply_38,hi4UI0KC,38,20,white,defun1,ChessRookie2026,1267,1307,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_38.png,d5b3,Bb3,6,50ms:Rhe1 | 200ms:Rde1 | 1000ms:Rde1 | 5000ms:Rhe1 | 15000ms:Rhe1 | 60000ms:Rhe1,2,2,-576,-513,-539.1667,63,0.5,0.7,0.4286,0.6857,0,2.4,4,6,8,7.25,2,50ms:7 | 200ms:6 | 1000ms:8 | 5000ms:8 | 15000ms:>10 | 60000ms:>10
hi4UI0KC_ply_39,hi4UI0KC,39,20,black,defun1,ChessRookie2026,1267,1307,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_39.png,c7f4,Bf4,6,50ms:Bf4 | 200ms:Bf4 | 1000ms:Bf4 | 5000ms:Bf4 | 15000ms:Bf4 | 60000ms:Bf4,0,1,649,716,675.6667,67,0.5,0.8,0.4286,0.6857,1,1.6,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
hi4UI0KC_ply_43,hi4UI0KC,43,22,black,defun1,ChessRookie2026,1267,1307,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_43.png,f6f2,Qxf2+,6,50ms:Ne6 | 200ms:Qxf2+ | 1000ms:Qxf2+ | 5000ms:Qxf2+ | 15000ms:Qxf2+ | 60000ms:Qxf2+,1,2,696,830,772.8333,134,1.0,1.0,0.6667,0.8,0,3.2,6,1,2,1.1667,1,50ms:2 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
hi4UI0KC_ply_48,hi4UI0KC,48,25,white,defun1,ChessRookie2026,1267,1307,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/hi4UI0KC_ply_48.png,b3e6,Bxe6,6,50ms:Rxe6 | 200ms:Re2 | 1000ms:Bxe6 | 5000ms:Rxe6 | 15000ms:Re4 | 60000ms:Re4,4,4,-977,-630,-789.3333,347,0.0,0.34,0.1111,0.4437,0,1.2,5,1,7,3.8,6,50ms:7 | 200ms:2 | 1000ms:1 | 5000ms:5 | 15000ms:>10 | 60000ms:4
iRKdpzfA_ply_20,iRKdpzfA,20,11,white,WWWMM,sergey1008,1631,1620,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_20.png,f1b5,Bb5,6,50ms:O-O-O | 200ms:Bb5 | 1000ms:Bb5 | 5000ms:O-O-O | 15000ms:O-O-O | 60000ms:O-O-O,2,2,-71,-41,-62.3333,30,0.2,0.44,0.4286,0.6857,0,1.6,6,1,6,2.5,5,50ms:6 | 200ms:1 | 1000ms:1 | 5000ms:2 | 15000ms:2 | 60000ms:3
iRKdpzfA_ply_23,iRKdpzfA,23,12,black,WWWMM,sergey1008,1631,1620,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_23.png,e8c8,O-O-O,6,50ms:Nf6 | 200ms:Nf6 | 1000ms:Be7 | 5000ms:Nf6 | 15000ms:Nf6 | 60000ms:Nf6,2,2,15,54,35,39,0.5,0.6,0.4286,0.7524,0,1.4,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
iRKdpzfA_ply_28,iRKdpzfA,28,15,white,WWWMM,sergey1008,1631,1620,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_28.png,c3b4,cxb4,6,50ms:e5 | 200ms:Bxc6 | 1000ms:Bxc6 | 5000ms:cxb4 | 15000ms:cxb4 | 60000ms:exd5,3,4,252,388,314.8333,136,0.5,0.5,1.0,1.0,0,1.6,6,1,4,2.5,3,50ms:3 | 200ms:2 | 1000ms:4 | 5000ms:1 | 15000ms:1 | 60000ms:4
iRKdpzfA_ply_29,iRKdpzfA,29,15,black,WWWMM,sergey1008,1631,1620,57,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_29.png,f8b4,Bxb4,6,50ms:dxe4 | 200ms:dxe4 | 1000ms:dxe4 | 5000ms:dxe4 | 15000ms:dxe4 | 60000ms:dxe4,0,1,-350,-207,-282.3333,143,0.5,0.7,0.4286,0.6381,1,2.2,4,6,10,9,4,50ms:>10 | 200ms:>10 | 1000ms:6 | 5000ms:10 | 15000ms:10 | 60000ms:10
iRKdpzfA_ply_30,iRKdpzfA,30,16,white,WWWMM,sergey1008,1631,1620,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_30.png,a2b4,Nxb4,6,50ms:Nxb4 | 200ms:Nxb4 | 1000ms:Bxc6 | 5000ms:Bxc6 | 15000ms:Nxb4 | 60000ms:Nxb4,2,2,379,571,472.1667,192,0.5,0.8,0.6667,0.8667,0,2.6,6,1,5,1.8333,4,50ms:1 | 200ms:1 | 1000ms:5 | 5000ms:2 | 15000ms:1 | 60000ms:1
iRKdpzfA_ply_31,iRKdpzfA,31,16,black,WWWMM,sergey1008,1631,1620,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_31.png,a5b4,axb4,6,50ms:axb4 | 200ms:axb4 | 1000ms:axb4 | 5000ms:axb4 | 15000ms:axb4 | 60000ms:axb4,0,1,-545,-342,-440.6667,203,0.5,0.9,0.6667,0.8667,1,4.4,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
iRKdpzfA_ply_32,iRKdpzfA,32,17,white,WWWMM,sergey1008,1631,1620,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_32.png,b5c6,Bxc6,6,50ms:Bxc6 | 200ms:e5 | 1000ms:e5 | 5000ms:Bxc6 | 15000ms:Bxc6 | 60000ms:Bxc6,2,2,380,571,468.3333,191,0.5,0.8,0.6667,0.9333,0,3.6,6,1,2,1.3333,1,50ms:1 | 200ms:2 | 1000ms:2 | 5000ms:1 | 15000ms:1 | 60000ms:1
iRKdpzfA_ply_33,iRKdpzfA,33,17,black,WWWMM,sergey1008,1631,1620,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_33.png,b7c6,Bxc6,6,50ms:Bxc6 | 200ms:Bxc6 | 1000ms:Bxc6 | 5000ms:Bxc6 | 15000ms:Bxc6 | 60000ms:Bxc6,0,1,-565,-369,-452.5,196,0.5,0.7,0.6667,0.7333,1,2.4,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
iRKdpzfA_ply_34,iRKdpzfA,34,18,white,WWWMM,sergey1008,1631,1620,42,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_34.png,d1c1,Rc1,6,50ms:Rc1 | 200ms:Qxb4 | 1000ms:Rc1 | 5000ms:Nd4 | 15000ms:Nd4 | 60000ms:Nd4,3,3,378,541,448.1667,163,0.5,0.6,0.4286,0.619,0,1.2,6,1,6,3.6667,5,50ms:1 | 200ms:4 | 1000ms:1 | 5000ms:5 | 15000ms:6 | 60000ms:5
iRKdpzfA_ply_35,iRKdpzfA,35,18,black,WWWMM,sergey1008,1631,1620,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_35.png,d5e4,dxe4,6,50ms:dxe4 | 200ms:dxe4 | 1000ms:dxe4 | 5000ms:dxe4 | 15000ms:dxe4 | 60000ms:dxe4,0,1,-448,-326,-377.6667,122,0.5,0.6,0.4286,0.5714,4,5,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
iRKdpzfA_ply_37,iRKdpzfA,37,19,black,WWWMM,sergey1008,1631,1620,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_37.png,d8d6,Rd6,6,50ms:Rxd4 | 200ms:Rxd4 | 1000ms:Rxd4 | 5000ms:Rxd4 | 15000ms:Rxd4 | 60000ms:Rxd4,0,1,-456,-337,-387.6667,119,0.5,0.8,0.25,0.5357,2,3,6,2,2,2,0,50ms:2 | 200ms:2 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
iRKdpzfA_ply_38,iRKdpzfA,38,20,white,WWWMM,sergey1008,1631,1620,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_38.png,b3b4,Qxb4,6,50ms:Nb5 | 200ms:Nb5 | 1000ms:Nxc6 | 5000ms:Nb5 | 15000ms:Nb5 | 60000ms:Rxc6,3,3,483,611,547.1667,128,0.5,0.8,0.25,0.7167,0,0.6,6,4,7,5.3333,3,50ms:4 | 200ms:6 | 1000ms:5 | 5000ms:5 | 15000ms:5 | 60000ms:7
iRKdpzfA_ply_39,iRKdpzfA,39,20,black,WWWMM,sergey1008,1631,1620,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_39.png,f6d5,Nd5,6,50ms:Nd5 | 200ms:Rhd8 | 1000ms:Kd7 | 5000ms:Nd5 | 15000ms:Nd5 | 60000ms:Nd5,3,3,-488,-350,-451.1667,138,0.5,0.7,0.6667,0.8667,0,2.4,6,1,3,1.5,2,50ms:1 | 200ms:2 | 1000ms:3 | 5000ms:1 | 15000ms:1 | 60000ms:1
iRKdpzfA_ply_40,iRKdpzfA,40,21,white,WWWMM,sergey1008,1631,1620,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_40.png,b4d6,Qxd6,6,50ms:Qxd6 | 200ms:Qxd6 | 1000ms:Qxd6 | 5000ms:Qxd6 | 15000ms:Qxd6 | 60000ms:Qa3,1,2,473,497,485.3333,24,0.5,0.9,0.6667,0.9333,0,4.6,6,1,2,1.1667,1,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:2
iRKdpzfA_ply_45,iRKdpzfA,45,23,black,WWWMM,sergey1008,1631,1620,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_45.png,d5e3,Nxe3,6,50ms:f6 | 200ms:Kd7 | 1000ms:f5 | 5000ms:f5 | 15000ms:Kb7 | 60000ms:Kb7,3,4,-490,-461,-477.5,29,0.5,0.5,0.25,0.4714,0,0.6,6,3,6,4.5,3,50ms:4 | 200ms:6 | 1000ms:3 | 5000ms:6 | 15000ms:4 | 60000ms:4
iisMHDxb_ply_19,iisMHDxb,19,10,black,Querubins,RandolfKarter,1624,1590,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_19.png,f6d5,Nxd5,6,50ms:Ra7 | 200ms:Ra7 | 1000ms:Ra7 | 5000ms:Ra7 | 15000ms:Ra7 | 60000ms:Ra7,0,1,-99,-83,-92.1667,16,0.5,0.9,0.6667,0.9333,1,1,6,3,4,3.6667,1,50ms:3 | 200ms:3 | 1000ms:4 | 5000ms:4 | 15000ms:4 | 60000ms:4
iisMHDxb_ply_22,iisMHDxb,22,12,white,Querubins,RandolfKarter,1624,1590,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_22.png,e4f5,exf5,6,50ms:exf5 | 200ms:exf5 | 1000ms:exf5 | 5000ms:exf5 | 15000ms:exf5 | 60000ms:exf5,0,1,226,262,251,36,0.5,0.7,0.6667,0.8,3,5.2,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
iisMHDxb_ply_23,iisMHDxb,23,12,black,Querubins,RandolfKarter,1624,1590,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_23.png,b8c6,Nc6,6,50ms:Be7 | 200ms:Be7 | 1000ms:Be7 | 5000ms:Be7 | 15000ms:Be7 | 60000ms:Be7,0,1,-282,-240,-260.1667,42,0.5,0.8,0.6667,0.8667,1,2,6,2,4,3,2,50ms:3 | 200ms:3 | 1000ms:2 | 5000ms:3 | 15000ms:4 | 60000ms:3
iisMHDxb_ply_24,iisMHDxb,24,13,white,Querubins,RandolfKarter,1624,1590,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_24.png,e1g1,O-O,6,50ms:f6 | 200ms:Qe4+ | 1000ms:f6 | 5000ms:f6 | 15000ms:f6 | 60000ms:f6,2,2,279,347,313.6667,68,0.2,0.32,0.4286,0.6857,0,0.6,6,3,8,5.8333,5,50ms:7 | 200ms:8 | 1000ms:7 | 5000ms:3 | 15000ms:4 | 60000ms:6
iisMHDxb_ply_25,iisMHDxb,25,13,black,Querubins,RandolfKarter,1624,1590,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_25.png,f8e7,Be7,6,50ms:Be7 | 200ms:Be7 | 1000ms:Be7 | 5000ms:Be7 | 15000ms:Be7 | 60000ms:Be7,0,1,-292,-218,-267.6667,74,0.2,0.48,0.25,0.5548,1,2.2,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
iisMHDxb_ply_30,iisMHDxb,30,16,white,Querubins,RandolfKarter,1624,1590,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_30.png,f5f6,f6,6,50ms:Qg4 | 200ms:Qg4 | 1000ms:Qf3 | 5000ms:Qf3 | 15000ms:Qf3 | 60000ms:Qf3,1,2,96,137,119.8333,41,0.5,0.6,0.25,0.7167,0,0.8,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
iisMHDxb_ply_31,iisMHDxb,31,16,black,Querubins,RandolfKarter,1624,1590,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_31.png,e7g6,Ng6,6,50ms:Nd5 | 200ms:Nd5 | 1000ms:Ng6 | 5000ms:Ng6 | 15000ms:Ng6 | 60000ms:Ng6,1,2,70,109,83.3333,39,1.0,1.0,0.6667,0.8667,0,2.8,6,1,2,1.3333,1,50ms:2 | 200ms:2 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
iisMHDxb_ply_32,iisMHDxb,32,17,white,Querubins,RandolfKarter,1624,1590,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_32.png,f4e3,Qe3,6,50ms:Qf3 | 200ms:Qf3 | 1000ms:Qf3 | 5000ms:Qf5 | 15000ms:Qf3 | 60000ms:Qf3,2,2,-89,-38,-74.6667,51,0.5,0.9,0.6667,0.6667,0,2.6,6,4,8,7,4,50ms:4 | 200ms:8 | 1000ms:6 | 5000ms:8 | 15000ms:8 | 60000ms:8
iisMHDxb_ply_34,iisMHDxb,34,18,white,Querubins,RandolfKarter,1624,1590,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_34.png,c1d2,Bd2,6,50ms:a4 | 200ms:Qb3 | 1000ms:Qb3 | 5000ms:Qc3 | 15000ms:Qc3 | 60000ms:Qc3,2,3,-209,-191,-199.5,18,0.2,0.74,0.6667,0.7333,0,2.6,0,,,,,50ms:>10 | 200ms:>10 | 1000ms:>10 | 5000ms:>10 | 15000ms:>10 | 60000ms:>10
iisMHDxb_ply_37,iisMHDxb,37,19,black,Querubins,RandolfKarter,1624,1590,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_37.png,a8e8,Rae8,6,50ms:Qf5 | 200ms:Qf5 | 1000ms:Qf5 | 5000ms:Qf5 | 15000ms:Qf5 | 60000ms:Qf5,0,1,68,89,76,21,0.5,0.7,0.6667,0.8,1,2.6,3,6,10,8.3333,4,50ms:>10 | 200ms:>10 | 1000ms:6 | 5000ms:>10 | 15000ms:10 | 60000ms:9
iisMHDxb_ply_38,iisMHDxb,38,20,white,Querubins,RandolfKarter,1624,1590,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_38.png,e3g3,Qg3,6,50ms:f4 | 200ms:f4 | 1000ms:f4 | 5000ms:f4 | 15000ms:f4 | 60000ms:f4,0,1,0,120,20.8333,120,0.5,0.8,0.4286,0.4762,1,3.8,6,2,3,2.6667,1,50ms:2 | 200ms:2 | 1000ms:3 | 5000ms:3 | 15000ms:3 | 60000ms:3
iisMHDxb_ply_39,iisMHDxb,39,20,black,Querubins,RandolfKarter,1624,1590,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_39.png,b5b4,b4,6,50ms:Qf5 | 200ms:b4 | 1000ms:Qf5 | 5000ms:Qf5 | 15000ms:Qf5 | 60000ms:Qf5,2,2,133,176,149.5,43,0.5,0.8,0.6667,0.8,0,0.6,6,1,2,1.8333,1,50ms:2 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
iisMHDxb_ply_41,iisMHDxb,41,21,black,Querubins,RandolfKarter,1624,1590,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_41.png,d6e5,dxe5,6,50ms:Rxe5 | 200ms:Rxe5 | 1000ms:Rxe5 | 5000ms:Rxe5 | 15000ms:Rxe5 | 60000ms:Rxe5,0,1,80,132,108,52,1.0,1.0,1.0,1.0,3,5.4,6,2,2,2,0,50ms:2 | 200ms:2 | 1000ms:2 | 5000ms:2 | 15000ms:2 | 60000ms:2
iisMHDxb_ply_42,iisMHDxb,42,22,white,Querubins,RandolfKarter,1624,1590,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_42.png,a1d1,Rad1,6,50ms:Qe3 | 200ms:c3 | 1000ms:a3 | 5000ms:Re4 | 15000ms:Re4 | 60000ms:Re4,3,4,-58,-42,-51.1667,16,0.5,0.6,0.4286,0.6857,0,2.2,6,5,8,7.1667,3,50ms:5 | 200ms:8 | 1000ms:8 | 5000ms:8 | 15000ms:7 | 60000ms:7
iisMHDxb_ply_43,iisMHDxb,43,22,black,Querubins,RandolfKarter,1624,1590,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_43.png,e8d8,Rd8,6,50ms:Rd8 | 200ms:Rd8 | 1000ms:e4 | 5000ms:e4 | 15000ms:Rd8 | 60000ms:Rd8,2,2,62,96,81.5,34,1.0,1.0,0.6667,0.8667,0,2.2,6,1,2,1.3333,1,50ms:1 | 200ms:1 | 1000ms:2 | 5000ms:2 | 15000ms:1 | 60000ms:1
iisMHDxb_ply_47,iisMHDxb,47,24,black,Querubins,RandolfKarter,1624,1590,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_47.png,d8d2,Rd2,6,50ms:Rd2 | 200ms:Rd2 | 1000ms:Rd2 | 5000ms:Rd2 | 15000ms:Rd2 | 60000ms:Rd2,0,1,119,152,132.6667,33,0.5,0.9,0.6667,0.8,2,2.8,6,1,1,1,0,50ms:1 | 200ms:1 | 1000ms:1 | 5000ms:1 | 15000ms:1 | 60000ms:1
