position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white,black,complexity_score,image_path,candidate_count,actual_move_uci,actual_move_san,actual_candidate_available,actual_realizability_score_v0,actual_maia_probability,actual_maia_rank,engine_best_uci,engine_best_san,engine_best_realizability_score_v0,engine_best_maia_probability,engine_best_maia_rank,top_realizability_uci,top_realizability_san,top_realizability_score_v0,actual_minus_engine_best_realizability,actual_matches_engine_best,actual_matches_top_realizability,actual_beats_engine_best
119kM9Xj_ply_44,119kM9Xj,44,23,white,1288,themoreudontknow,pvalen,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_44.png,4,g3g7,Rxg7,True,33.0,0.2417,2,d1g1,Rdg1,33.0,0.0223,6,g3g7,Rxg7,33.0,0.0,False,True,False
119kM9Xj_ply_45,119kM9Xj,45,23,black,1173,themoreudontknow,pvalen,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_45.png,3,e5g7,Bxg7,True,80.69,0.8342,1,e5g7,Bxg7,80.69,0.8342,1,e5g7,Bxg7,80.69,0.0,True,True,False
119kM9Xj_ply_46,119kM9Xj,46,24,white,1288,themoreudontknow,pvalen,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_46.png,3,,,False,,,,d1e1,Re1,33.0,0.004,18,d1e1,Re1,33.0,,False,False,False
11eseza2_ply_18,11eseza2,18,10,white,1500,Xingchen_19,yaronusa,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_18.png,3,c4d5,cxd5,True,33.0,0.281,1,f1e2,Be2,33.0,0.2039,2,c4d5,cxd5,33.0,0.0,False,True,False
11eseza2_ply_19,11eseza2,19,10,black,1511,Xingchen_19,yaronusa,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_19.png,4,c8g4,Bg4,True,57.88,0.0146,7,c6d5,cxd5,68.02,0.1617,3,c6d5,cxd5,68.02,-10.14,False,False,False
11eseza2_ply_20,11eseza2,20,11,white,1500,Xingchen_19,yaronusa,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_20.png,3,d5c6,dxc6,True,33.0,0.2509,2,f1e2,Be2,33.0,0.312,1,d5c6,dxc6,33.0,0.0,False,True,False
11eseza2_ply_21,11eseza2,21,11,black,1511,Xingchen_19,yaronusa,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_21.png,4,d8d1,Qxd1+,True,69.28,0.2579,2,f8e8,Re8+,62.63,0.2312,3,b8c6,Nxc6,71.84,6.65,False,False,True
11eseza2_ply_23,11eseza2,23,12,black,1511,Xingchen_19,yaronusa,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_23.png,3,b8c6,Nxc6,True,66.48,0.9063,1,b8c6,Nxc6,66.48,0.9063,1,g4f3,Bxf3+,67.6,0.0,True,False,False
11eseza2_ply_24,11eseza2,24,13,white,1500,Xingchen_19,yaronusa,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_24.png,4,c1e3,Be3,True,33.0,0.0201,9,h2h3,h3,33.0,0.1112,3,c1e3,Be3,33.0,0.0,False,True,False
11eseza2_ply_25,11eseza2,25,13,black,1511,Xingchen_19,yaronusa,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_25.png,4,g4f3,Bxf3+,True,90.5,0.0827,5,f8e8,Rfe8,58.03,0.186,2,g4f3,Bxf3+,90.5,32.47,False,True,True
11eseza2_ply_26,11eseza2,26,14,white,1500,Xingchen_19,yaronusa,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_26.png,1,g2f3,gxf3,True,33.0,0.9917,1,g2f3,gxf3,33.0,0.9917,1,g2f3,gxf3,33.0,0.0,True,True,False
11eseza2_ply_27,11eseza2,27,14,black,1511,Xingchen_19,yaronusa,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_27.png,4,b4c3,Bxc3,True,76.85,0.1172,4,f8e8,Rfe8,52.08,0.1699,2,b4c3,Bxc3,76.85,24.77,False,True,True
11eseza2_ply_28,11eseza2,28,15,white,1500,Xingchen_19,yaronusa,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_28.png,1,b2c3,bxc3,True,33.0,0.9953,1,b2c3,bxc3,33.0,0.9953,1,b2c3,bxc3,33.0,0.0,True,True,False
11eseza2_ply_29,11eseza2,29,15,black,1511,Xingchen_19,yaronusa,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_29.png,3,f6d5,Nd5,True,73.49,0.2107,2,a8d8,Rad8+,41.58,0.4123,1,f6d5,Nd5,73.49,31.91,False,True,True
11eseza2_ply_30,11eseza2,30,16,white,1500,Xingchen_19,yaronusa,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_30.png,3,e3d2,Bd2,True,38.68,0.4465,1,e3d2,Bd2,38.68,0.4465,1,e3d2,Bd2,38.68,0.0,True,True,False
11eseza2_ply_31,11eseza2,31,16,black,1511,Xingchen_19,yaronusa,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_31.png,4,a8d8,Rad8,True,45.15,0.524,1,f8e8,Rfe8,56.14,0.1577,2,f8e8,Rfe8,56.14,-10.99,False,False,False
11eseza2_ply_32,11eseza2,32,17,white,1500,Xingchen_19,yaronusa,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_32.png,4,f1c4,Bc4,True,33.0,0.1555,2,d1e2,Ke2,33.0,0.0062,15,f1c4,Bc4,33.0,0.0,False,True,False
11eseza2_ply_33,11eseza2,33,17,black,1511,Xingchen_19,yaronusa,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_33.png,3,d5c3,Nxc3+,True,33.0,0.3276,1,d5e3,Ne3+,33.0,0.3125,2,d5c3,Nxc3+,33.0,0.0,False,True,False
11eseza2_ply_34,11eseza2,34,18,white,1500,Xingchen_19,yaronusa,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_34.png,2,d1c2,Kc2,True,33.0,0.9462,1,d1c2,Kc2,33.0,0.9462,1,d1c2,Kc2,33.0,0.0,True,True,False
11eseza2_ply_35,11eseza2,35,18,black,1511,Xingchen_19,yaronusa,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_35.png,3,c3a4,Na4,True,64.14,0.4172,2,c3b5,Nb5,59.6,0.0017,8,c3d5,Nd5,70.86,4.54,False,False,True
11eseza2_ply_36,11eseza2,36,19,white,1500,Xingchen_19,yaronusa,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_36.png,3,c4b5,Bb5,True,33.0,0.1637,1,a1d1,Rad1,33.0,0.0772,5,c4b5,Bb5,33.0,0.0,False,True,False
11eseza2_ply_37,11eseza2,37,19,black,1511,Xingchen_19,yaronusa,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_37.png,3,c6d4,Nd4+,True,47.5,0.5153,1,c6d4,Nd4+,47.5,0.5153,1,c6d4,Nd4+,47.5,0.0,True,True,False
11eseza2_ply_38,11eseza2,38,20,white,1500,Xingchen_19,yaronusa,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_38.png,3,c2d3,Kd3,True,33.0,0.2909,2,c2c1,Kc1,33.0,0.313,1,c2d3,Kd3,33.0,0.0,False,True,False
11eseza2_ply_39,11eseza2,39,20,black,1511,Xingchen_19,yaronusa,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_39.png,3,d4b5,Nxb5+,True,44.74,0.8343,1,d4b5,Nxb5+,44.74,0.8343,1,a4b2,Nb2+,53.14,0.0,True,False,False
11eseza2_ply_40,11eseza2,40,21,white,1500,Xingchen_19,yaronusa,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_40.png,3,d3c4,Kc4,True,33.0,0.2781,2,d3c4,Kc4,33.0,0.2781,2,d3c4,Kc4,33.0,0.0,True,True,False
11eseza2_ply_41,11eseza2,41,21,black,1511,Xingchen_19,yaronusa,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_41.png,4,b5c7,Nc7,True,39.42,0.0148,6,b5d4,Nd4,65.88,0.0285,5,a4b6,Nb6+,68.71,-26.46,False,False,False
11eseza2_ply_42,11eseza2,42,22,white,1500,Xingchen_19,yaronusa,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_42.png,4,c4b4,Kb4,True,33.0,0.0457,4,d2b4,Bb4,33.0,0.4514,1,c4b4,Kb4,33.0,0.0,False,True,False
11eseza2_ply_43,11eseza2,43,22,black,1511,Xingchen_19,yaronusa,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_43.png,3,a4b6,Nb6,True,46.88,0.2731,2,d8d4,Rd4+,68.41,0.2148,3,d8d4,Rd4+,68.41,-21.53,False,False,False
11eseza2_ply_44,11eseza2,44,23,white,1500,Xingchen_19,yaronusa,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_44.png,4,a1e1,Rae1,True,33.0,0.003,17,b4c3,Kc3,33.0,0.0194,6,a1e1,Rae1,33.0,0.0,False,True,False
168VjK8g_ply_18,168VjK8g,18,10,white,1485,AbdlGayed,castles_wrong,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_18.png,1,h5h3,Qh3,True,33.0,0.3641,2,h5h3,Qh3,33.0,0.3641,2,h5h3,Qh3,33.0,0.0,True,True,False
168VjK8g_ply_19,168VjK8g,19,10,black,1490,AbdlGayed,castles_wrong,54,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_19.png,3,f8g7,Bg7,True,51.0,0.1701,2,f8g7,Bg7,51.0,0.1701,2,b8d7,Nd7,59.15,0.0,True,False,False
168VjK8g_ply_20,168VjK8g,20,11,white,1485,AbdlGayed,castles_wrong,52,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_20.png,4,g1f3,Nf3,True,33.0,0.2681,1,c4c5,c5,33.0,0.0068,15,g1f3,Nf3,33.0,0.0,False,True,False
168VjK8g_ply_21,168VjK8g,21,11,black,1490,AbdlGayed,castles_wrong,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_21.png,4,e6e5,e5,True,33.0,0.0417,7,d8e7,Qe7,59.24,0.0166,13,d8e7,Qe7,59.24,-26.24,False,False,False
168VjK8g_ply_22,168VjK8g,22,12,white,1485,AbdlGayed,castles_wrong,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_22.png,3,d3e2,Be2,True,33.0,0.1272,3,d3e2,Be2,33.0,0.1272,3,d3e2,Be2,33.0,0.0,True,True,False
168VjK8g_ply_23,168VjK8g,23,12,black,1490,AbdlGayed,castles_wrong,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_23.png,4,e8g8,O-O,True,33.0,0.1653,3,c7c5,c5,47.52,0.0193,9,c7c5,c5,47.52,-14.52,False,False,False
168VjK8g_ply_24,168VjK8g,24,13,white,1485,AbdlGayed,castles_wrong,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_24.png,3,b1c3,Nc3,True,33.0,0.1604,2,e1g1,O-O,33.0,0.482,1,b1c3,Nc3,33.0,0.0,False,True,False
168VjK8g_ply_25,168VjK8g,25,13,black,1490,AbdlGayed,castles_wrong,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_25.png,4,b8d7,Nd7,True,59.12,0.1835,2,c7c5,c5,70.35,0.0162,10,e5e4,e4,71.46,-11.23,False,False,False
168VjK8g_ply_27,168VjK8g,27,14,black,1490,AbdlGayed,castles_wrong,42,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_27.png,4,d7c5,Nc5,True,45.7,0.1612,2,e5e4,e4,52.41,0.1331,3,e5e4,e4,52.41,-6.71,False,False,False
168VjK8g_ply_28,168VjK8g,28,15,white,1485,AbdlGayed,castles_wrong,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_28.png,4,e3e4,e4,True,33.0,0.0095,9,a1b1,Rb1,33.0,0.0062,14,e3e4,e4,33.0,0.0,False,True,False
168VjK8g_ply_29,168VjK8g,29,15,black,1490,AbdlGayed,castles_wrong,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_29.png,4,d6e4,Ndxe4,True,59.44,0.3768,1,c5e6,Ne6,49.8,0.0011,12,d6e4,Ndxe4,59.44,9.64,False,True,True
168VjK8g_ply_30,168VjK8g,30,16,white,1485,AbdlGayed,castles_wrong,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_30.png,2,d2e4,Ndxe4,True,33.0,0.3672,2,d2e4,Ndxe4,33.0,0.3672,2,d2e4,Ndxe4,33.0,0.0,True,True,False
168VjK8g_ply_31,168VjK8g,31,16,black,1490,AbdlGayed,castles_wrong,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_31.png,3,c5e4,Nxe4,True,60.31,0.8014,1,b7e4,Bxe4,66.77,0.0509,3,b7e4,Bxe4,66.77,-6.46,False,False,False
168VjK8g_ply_32,168VjK8g,32,17,white,1485,AbdlGayed,castles_wrong,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_32.png,3,c3d5,Nd5,True,33.0,0.017,5,c3e4,Nxe4,52.76,0.6796,1,c3e4,Nxe4,52.76,-19.76,False,False,False
168VjK8g_ply_36,168VjK8g,36,19,white,1485,AbdlGayed,castles_wrong,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_36.png,3,e1g1,O-O,True,33.0,0.6834,1,e1g1,O-O,33.0,0.6834,1,e1g1,O-O,33.0,0.0,True,True,False
168VjK8g_ply_37,168VjK8g,37,19,black,1490,AbdlGayed,castles_wrong,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_37.png,3,g8h8,Kh8,True,33.0,0.025,11,a8d8,Rad8,55.49,0.1915,1,a8d8,Rad8,55.49,-22.49,False,False,False
168VjK8g_ply_38,168VjK8g,38,20,white,1485,AbdlGayed,castles_wrong,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_38.png,4,b2b3,b3,True,33.0,0.0238,6,e2f3,Bf3,33.0,0.3021,2,b2b3,b3,33.0,0.0,False,True,False
168VjK8g_ply_39,168VjK8g,39,20,black,1490,AbdlGayed,castles_wrong,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_39.png,4,d5e6,Qe6,True,64.79,0.0134,14,d5d4,Qd4,69.13,0.2285,1,a8d8,Rad8,72.37,-4.34,False,False,False
168VjK8g_ply_40,168VjK8g,40,21,white,1485,AbdlGayed,castles_wrong,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_40.png,3,e2c4,Bc4,True,33.0,0.4835,1,a1a2,Ra2,33.0,0.0029,19,e2c4,Bc4,33.0,0.0,False,True,False
168VjK8g_ply_41,168VjK8g,41,21,black,1490,AbdlGayed,castles_wrong,55,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_41.png,4,e6f6,Qf6,True,33.0,0.2755,1,e6d7,Qd7,48.07,0.0424,5,e6d7,Qd7,48.07,-15.07,False,False,False
168VjK8g_ply_42,168VjK8g,42,22,white,1485,AbdlGayed,castles_wrong,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_42.png,2,c1e3,Be3,True,33.0,0.0434,6,c4d5,Bd5,33.0,0.1845,2,c1e3,Be3,33.0,0.0,False,True,False
168VjK8g_ply_43,168VjK8g,43,22,black,1490,AbdlGayed,castles_wrong,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_43.png,3,a8d8,Rad8,True,35.33,0.0985,4,a8d8,Rad8,35.33,0.0985,4,f5f4,f4,78.61,0.0,True,False,False
168VjK8g_ply_44,168VjK8g,44,23,white,1485,AbdlGayed,castles_wrong,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_44.png,4,a3a4,a4,True,33.0,0.0852,4,h3f3,Qf3,33.0,0.0296,8,a3a4,a4,33.0,0.0,False,True,False
168VjK8g_ply_45,168VjK8g,45,23,black,1490,AbdlGayed,castles_wrong,49,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/168VjK8g_ply_45.png,3,,,False,,,,e4g5,Ng5,57.33,0.1871,2,e4g5,Ng5,57.33,,False,False,False
1BvsaCXf_ply_18,1BvsaCXf,18,10,white,1830,Mark1537,perhapswhynot,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_18.png,3,c4b3,Bb3,True,33.0,0.2072,2,f3h4,Nh4,33.0,0.0013,21,c4b3,Bb3,33.0,0.0,False,True,False
1BvsaCXf_ply_19,1BvsaCXf,19,10,black,1822,Mark1537,perhapswhynot,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_19.png,1,a5a4,a4,True,44.63,0.5503,1,a5a4,a4,44.63,0.5503,1,a5a4,a4,44.63,0.0,True,True,False
1BvsaCXf_ply_21,1BvsaCXf,21,11,black,1822,Mark1537,perhapswhynot,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_21.png,3,e7f7,Qxf7,True,74.31,0.9216,1,e7f7,Qxf7,74.31,0.9216,1,e7f7,Qxf7,74.31,0.0,True,True,False
1BvsaCXf_ply_22,1BvsaCXf,22,12,white,1830,Mark1537,perhapswhynot,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_22.png,3,f3h4,Nh4,True,33.0,0.0065,13,f3h4,Nh4,33.0,0.0065,13,f3h4,Nh4,33.0,0.0,True,True,False
1BvsaCXf_ply_23,1BvsaCXf,23,12,black,1822,Mark1537,perhapswhynot,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_23.png,3,d7c5,Nc5,True,53.78,0.132,3,d7c5,Nc5,53.78,0.132,3,e8g8,O-O,54.0,0.0,True,False,False
1BvsaCXf_ply_24,1BvsaCXf,24,13,white,1830,Mark1537,perhapswhynot,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_24.png,4,h4f5,Nf5,True,33.0,0.2919,2,f2f4,f4,33.0,0.0336,6,e3c5,Bxc5,35.81,0.0,False,False,False
1BvsaCXf_ply_27,1BvsaCXf,27,14,black,1822,Mark1537,perhapswhynot,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_27.png,3,d6c5,dxc5,True,87.79,0.7155,1,f5g4,Bg4,62.81,0.1337,2,d6c5,dxc5,87.79,24.98,False,True,True
1BvsaCXf_ply_28,1BvsaCXf,28,15,white,1830,Mark1537,perhapswhynot,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_28.png,1,e4f5,exf5,True,33.0,0.9988,1,e4f5,exf5,33.0,0.9988,1,e4f5,exf5,33.0,0.0,True,True,False
1BvsaCXf_ply_29,1BvsaCXf,29,15,black,1822,Mark1537,perhapswhynot,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_29.png,3,e8g8,O-O,True,52.37,0.5869,1,e8g8,O-O,52.37,0.5869,1,e8g8,O-O,52.37,0.0,True,True,False
1BvsaCXf_ply_30,1BvsaCXf,30,16,white,1830,Mark1537,perhapswhynot,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_30.png,3,e1g1,O-O,True,33.0,0.3691,2,e2f3,Qf3,33.0,0.0484,5,e1g1,O-O,33.0,0.0,False,True,False
1BvsaCXf_ply_31,1BvsaCXf,31,16,black,1822,Mark1537,perhapswhynot,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_31.png,3,f8e8,Rfe8,True,36.78,0.2511,2,f8e8,Rfe8,36.78,0.2511,2,a4a3,a3,39.33,0.0,True,False,False
1BvsaCXf_ply_32,1BvsaCXf,32,17,white,1830,Mark1537,perhapswhynot,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_32.png,4,e2d2,Qd2,True,33.0,0.0085,13,g2g4,g4,33.0,0.0617,5,e2d2,Qd2,33.0,0.0,False,True,False
1BvsaCXf_ply_33,1BvsaCXf,33,17,black,1822,Mark1537,perhapswhynot,43,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_33.png,4,f6d5,Nd5,True,36.17,0.1344,3,a8d8,Rad8,37.85,0.3473,1,f7d7,Qd7,39.37,-1.68,False,False,False
1BvsaCXf_ply_34,1BvsaCXf,34,18,white,1830,Mark1537,perhapswhynot,44,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_34.png,3,c2c4,c4,True,33.0,0.1413,3,a1e1,Rae1,33.0,0.1173,4,c2c4,c4,33.0,0.0,False,True,False
1BvsaCXf_ply_35,1BvsaCXf,35,18,black,1822,Mark1537,perhapswhynot,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_35.png,3,d5f4,Nf4,True,51.55,0.3996,1,b5c4,bxc4,40.08,0.2189,2,d5f4,Nf4,51.55,11.47,False,True,True
1BvsaCXf_ply_36,1BvsaCXf,36,19,white,1830,Mark1537,perhapswhynot,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/1BvsaCXf_ply_36.png,4,g2g4,g4,True,33.0,0.137,3,g2g3,g3,33.0,0.217,2,g2g4,g4,33.0,0.0,False,True,False
